epoch,accuracy,loss,val_accuracy,val_loss
0,0.809249997138977,0.6065399646759033,0.9376999735832214,0.20964941382408142
1,0.908216655254364,0.3044421970844269,0.9553999900817871,0.14897732436656952
2,0.9279833436012268,0.2391292154788971,0.9621000289916992,0.12723968923091888
3,0.9436333179473877,0.18698783218860626,0.9704999923706055,0.09363405406475067
4,0.9527999758720398,0.15855635702610016,0.9754999876022339,0.07699625939130783
5,0.9599166512489319,0.13578712940216064,0.9793999791145325,0.06729070842266083
6,0.964033305644989,0.1203383132815361,0.9801999926567078,0.06142984703183174
