epoch,accuracy,loss,val_accuracy,val_loss
0,0.8112000226974487,0.6025896072387695,0.932699978351593,0.21791167557239532
1,0.9089833498001099,0.30142632126808167,0.9537000060081482,0.14947806298732758
2,0.9283166527748108,0.23993544280529022,0.9643999934196472,0.11670147627592087
3,0.9421166777610779,0.195551797747612,0.9690999984741211,0.09700401872396469
4,0.9513833522796631,0.16239811480045319,0.9768000245094299,0.07622422277927399
5,0.9597833156585693,0.13708387315273285,0.9797999858856201,0.0647592842578888
