epoch,accuracy,loss,val_accuracy,val_loss
0,0.8068666458129883,0.6132271885871887,0.9373999834060669,0.20438718795776367
1,0.9102500081062317,0.2965245842933655,0.9553999900817871,0.1484837532043457
2,0.9330000281333923,0.22580096125602722,0.967199981212616,0.10875251144170761
3,0.9470666646957397,0.1801697313785553,0.9728999733924866,0.08656898140907288
4,0.9569166898727417,0.1455223113298416,0.9776999950408936,0.0718790665268898
5,0.9617499709129333,0.12531891465187073,0.98089998960495,0.06250178813934326
6,0.9671666622161865,0.11112148314714432,0.9819999933242798,0.05474862828850746
7,0.9699666500091553,0.10075443238019943,0.9840999841690063,0.049337904900312424
8,0.9720500111579895,0.09395823627710342,0.9853000044822693,0.04906916618347168
