epoch,accuracy,loss,val_accuracy,val_loss
0,0.8076833486557007,0.6137357354164124,0.9404000043869019,0.20591919124126434
1,0.9074333310127258,0.30363184213638306,0.954800009727478,0.14708328247070312
2,0.9289000034332275,0.23598937690258026,0.9638000130653381,0.11436787992715836
3,0.9446166753768921,0.18570008873939514,0.9728999733924866,0.08638183772563934
