epoch,accuracy,loss,val_accuracy,val_loss
0,0.8059666752815247,0.6210359930992126,0.9373999834060669,0.20866505801677704
1,0.9080833196640015,0.30523520708084106,0.9524999856948853,0.15427948534488678
2,0.9308500289916992,0.23465318977832794,0.9648000001907349,0.11592154204845428
3,0.9437000155448914,0.18723225593566895,0.9724000096321106,0.09169089049100876
4,0.9544333219528198,0.15521931648254395,0.9779000282287598,0.07616083323955536
5,0.962149977684021,0.1296333521604538,0.9801999926567078,0.06530977040529251
6,0.966533362865448,0.11501090228557587,0.9812999963760376,0.059411339461803436
7,0.9689000248908997,0.10440634936094284,0.9822999835014343,0.05445796996355057
